object_id,video_id,video_name,type,category,tracking_id,timestamp
"video28_480000_2","video28","Edge of Your Seat Thrillers","person","","",480000
"video28_481000_0","video28","Edge of Your Seat Thrillers","monitor","electronics","",481000
"video28_482000_0","video28","Edge of Your Seat Thrillers","dog","pet","",482000
"video28_482000_1","video28","Edge of Your Seat Thrillers","cat","pet","",482000
"video28_483000_0","video28","Edge of Your Seat Thrillers","monitor","electronics","",483000
"video28_483000_1","video28","Edge of Your Seat Thrillers","person","","",483000
"video28_483000_2","video28","Edge of Your Seat Thrillers","monitor","electronics","",483000
"video28_484000_0","video28","Edge of Your Seat Thrillers","cat","pet","",484000
"video28_484000_1","video28","Edge of Your Seat Thrillers","cat","pet","",484000
"video28_489000_0","video28","Edge of Your Seat Thrillers","car","vehicle","",489000
"video28_490000_0","video28","Edge of Your Seat Thrillers","car","vehicle","",490000
"video28_490000_1","video28","Edge of Your Seat Thrillers","dog","pet","",490000
"video28_491000_0","video28","Edge of Your Seat Thrillers","monitor","electronics","",491000
"video28_491000_1","video28","Edge of Your Seat Thrillers","person","","",491000
"video28_492000_0","video28","Edge of Your Seat Thrillers","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",492000
"video28_492000_1","video28","Edge of Your Seat Thrillers","person","","",492000
"video28_493000_0","video28","Edge of Your Seat Thrillers","car","vehicle","",493000
"video28_494000_0","video28","Edge of Your Seat Thrillers","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",494000
"video28_494000_1","video28","Edge of Your Seat Thrillers","dog","pet","",494000
"video28_495000_0","video28","Edge of Your Seat Thrillers","monitor","electronics","",495000
"video28_496000_0","video28","Edge of Your Seat Thrillers","dog","pet","",496000
"video28_496000_1","video28","Edge of Your Seat Thrillers","person","","",496000
"video28_496000_2","video28","Edge of Your Seat Thrillers","monitor","electronics","",496000
"video28_497000_0","video28","Edge of Your Seat Thrillers","cat","pet","",497000
"video28_497000_1","video28","Edge of Your Seat Thrillers","person","","",497000
"video28_499000_0","video28","Edge of Your Seat Thrillers","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",499000
"video28_500000_0","video28","Edge of Your Seat Thrillers","person","","",500000
"video28_500000_1","video28","Edge of Your Seat Thrillers","person","","",500000
"video28_501000_0","video28","Edge of Your Seat Thrillers","dog","pet","",501000
"video28_502000_0","video28","Edge of Your Seat Thrillers","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",502000
"video28_503000_0","video28","Edge of Your Seat Thrillers","person","","",503000
"video28_503000_1","video28","Edge of Your Seat Thrillers","monitor","electronics","",503000
"video28_503000_2","video28","Edge of Your Seat Thrillers","cat","pet","",503000
"video28_504000_0","video28","Edge of Your Seat Thrillers","dog","pet","",504000
"video28_505000_0","video28","Edge of Your Seat Thrillers","cat","pet","",505000
"video28_505000_1","video28","Edge of Your Seat Thrillers","person","","",505000
"video28_506000_0","video28","Edge of Your Seat Thrillers","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",506000
"video28_507000_0","video28","Edge of Your Seat Thrillers","person","","",507000
"video28_507000_1","video28","Edge of Your Seat Thrillers","monitor","electronics","",507000
"video28_507000_2","video28","Edge of Your Seat Thrillers","person","","",507000
"video28_509000_0","video28","Edge of Your Seat Thrillers","person","","",509000
"video28_510000_0","video28","Edge of Your Seat Thrillers","person","","",510000
"video28_511000_0","video28","Edge of Your Seat Thrillers","car","vehicle","",511000
"video28_512000_0","video28","Edge of Your Seat Thrillers","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",512000
"video28_512000_1","video28","Edge of Your Seat Thrillers","cat","pet","",512000
"video29_0_0","video29","Exploring World Art","monitor","electronics","",0
"video29_1000_0","video29","Exploring World Art","car","vehicle","",1000
"video29_1000_1","video29","Exploring World Art","cat","pet","",1000
"video29_1000_2","video29","Exploring World Art","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",1000
"video29_3000_0","video29","Exploring World Art","dog","pet","",3000
"video29_3000_1","video29","Exploring World Art","monitor","electronics","",3000
"video29_3000_2","video29","Exploring World Art","cat","pet","",3000
"video29_4000_0","video29","Exploring World Art","dog","pet","",4000
"video29_5000_0","video29","Exploring World Art","dog","pet","",5000
"video29_6000_0","video29","Exploring World Art","person","","",6000
"video29_6000_1","video29","Exploring World Art","monitor","electronics","",6000
"video29_7000_0","video29","Exploring World Art","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",7000
"video29_8000_0","video29","Exploring World Art","monitor","electronics","",8000
"video29_8000_1","video29","Exploring World Art","dog","pet","",8000
"video29_8000_2","video29","Exploring World Art","car","vehicle","",8000
"video29_9000_0","video29","Exploring World Art","monitor","electronics","",9000
"video29_9000_1","video29","Exploring World Art","dog","pet","",9000
"video29_9000_2","video29","Exploring World Art","car","vehicle","",9000
"video29_12000_0","video29","Exploring World Art","cat","pet","",12000
"video29_12000_1","video29","Exploring World Art","person","","",12000
"video29_13000_0","video29","Exploring World Art","cat","pet","",13000
"video29_14000_0","video29","Exploring World Art","car","vehicle","",14000
"video29_14000_1","video29","Exploring World Art","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",14000
"video29_15000_0","video29","Exploring World Art","cat","pet","",15000
"video29_15000_1","video29","Exploring World Art","dog","pet","",15000
"video29_17000_0","video29","Exploring World Art","cat","pet","",17000
"video29_17000_1","video29","Exploring World Art","cat","pet","",17000
"video29_18000_0","video29","Exploring World Art","cat","pet","",18000
"video29_18000_1","video29","Exploring World Art","car","vehicle","",18000
"video29_18000_2","video29","Exploring World Art","cat","pet","",18000
"video29_19000_0","video29","Exploring World Art","cat","pet","",19000
"video29_19000_1","video29","Exploring World Art","car","vehicle","",19000
"video29_19000_2","video29","Exploring World Art","cat","pet","",19000
"video29_20000_0","video29","Exploring World Art","monitor","electronics","",20000
"video29_20000_1","video29","Exploring World Art","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",20000
"video29_21000_0","video29","Exploring World Art","monitor","electronics","",21000
"video29_21000_1","video29","Exploring World Art","dog","pet","",21000
"video29_21000_2","video29","Exploring World Art","person","","",21000
"video29_22000_0","video29","Exploring World Art","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",22000
"video29_22000_1","video29","Exploring World Art","cat","pet","",22000
"video29_24000_0","video29","Exploring World Art","cat","pet","",24000
"video29_24000_1","video29","Exploring World Art","person","","",24000
"video29_24000_2","video29","Exploring World Art","dog","pet","",24000
"video29_25000_0","video29","Exploring World Art","car","vehicle","",25000
"video29_26000_0","video29","Exploring World Art","person","","",26000
"video29_28000_0","video29","Exploring World Art","person","","",28000
"video29_28000_1","video29","Exploring World Art","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",28000
"video29_32000_0","video29","Exploring World Art","monitor","electronics","",32000
"video29_32000_1","video29","Exploring World Art","cat","pet","",32000
"video29_32000_2","video29","Exploring World Art","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",32000
"video29_33000_0","video29","Exploring World Art","monitor","electronics","",33000
"video29_33000_1","video29","Exploring World Art","monitor","electronics","",33000
"video29_33000_2","video29","Exploring World Art","monitor","electronics","",33000
"video29_34000_0","video29","Exploring World Art","dog","pet","",34000
"video29_35000_0","video29","Exploring World Art","dog","pet","",35000
"video29_35000_1","video29","Exploring World Art","car","vehicle","",35000
"video29_36000_0","video29","Exploring World Art","monitor","electronics","",36000
"video29_38000_0","video29","Exploring World Art","car","vehicle","",38000
"video29_38000_1","video29","Exploring World Art","car","vehicle","",38000
"video29_38000_2","video29","Exploring World Art","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",38000
"video29_39000_0","video29","Exploring World Art","car","vehicle","",39000
"video29_43000_0","video29","Exploring World Art","car","vehicle","",43000
"video29_43000_1","video29","Exploring World Art","dog","pet","",43000
"video29_43000_2","video29","Exploring World Art","dog","pet","",43000
"video29_45000_0","video29","Exploring World Art","car","vehicle","",45000
"video29_47000_0","video29","Exploring World Art","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",47000
"video29_47000_1","video29","Exploring World Art","monitor","electronics","",47000
"video29_49000_0","video29","Exploring World Art","car","vehicle","",49000
"video29_51000_0","video29","Exploring World Art","person","","",51000
"video29_52000_0","video29","Exploring World Art","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",52000
"video29_52000_1","video29","Exploring World Art","person","","",52000
"video29_52000_2","video29","Exploring World Art","cat","pet","",52000
"video29_53000_0","video29","Exploring World Art","person","","",53000
"video29_53000_1","video29","Exploring World Art","person","","",53000
"video29_53000_2","video29","Exploring World Art","car","vehicle","",53000
"video29_54000_0","video29","Exploring World Art","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",54000
"video29_55000_0","video29","Exploring World Art","cat","pet","",55000
"video29_56000_0","video29","Exploring World Art","person","","",56000
"video29_56000_1","video29","Exploring World Art","cat","pet","",56000
"video29_57000_0","video29","Exploring World Art","cat","pet","",57000
"video29_58000_0","video29","Exploring World Art","monitor","electronics","",58000
"video29_60000_0","video29","Exploring World Art","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",60000
"video29_61000_0","video29","Exploring World Art","dog","pet","",61000
"video29_61000_1","video29","Exploring World Art","monitor","electronics","",61000
"video29_62000_0","video29","Exploring World Art","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",62000
"video29_62000_1","video29","Exploring World Art","cat","pet","",62000
"video29_63000_0","video29","Exploring World Art","dog","pet","",63000
"video29_64000_0","video29","Exploring World Art","person","","",64000
"video29_64000_1","video29","Exploring World Art","person","","",64000
"video29_64000_2","video29","Exploring World Art","car","vehicle","",64000
"video29_65000_0","video29","Exploring World Art","monitor","electronics","",65000
"video29_65000_1","video29","Exploring World Art","cat","pet","",65000
"video29_65000_2","video29","Exploring World Art","cat","pet","",65000
"video29_68000_0","video29","Exploring World Art","cat","pet","",68000
"video29_68000_1","video29","Exploring World Art","person","","",68000
"video29_68000_2","video29","Exploring World Art","monitor","electronics","",68000
"video29_69000_0","video29","Exploring World Art","monitor","electronics","",69000
"video29_69000_1","video29","Exploring World Art","cat","pet","",69000
"video29_70000_0","video29","Exploring World Art","dog","pet","",70000
"video29_70000_1","video29","Exploring World Art","monitor","electronics","",70000
"video29_71000_0","video29","Exploring World Art","monitor","electronics","",71000
"video29_71000_1","video29","Exploring World Art","cat","pet","",71000
"video29_72000_0","video29","Exploring World Art","dog","pet","",72000
"video29_72000_1","video29","Exploring World Art","person","","",72000
"video29_72000_2","video29","Exploring World Art","dog","pet","",72000
"video29_74000_0","video29","Exploring World Art","monitor","electronics","",74000
"video29_74000_1","video29","Exploring World Art","cat","pet","",74000
"video29_74000_2","video29","Exploring World Art","cat","pet","",74000
"video29_75000_0","video29","Exploring World Art","dog","pet","",75000
"video29_78000_0","video29","Exploring World Art","car","vehicle","",78000
"video29_78000_1","video29","Exploring World Art","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",78000
"video29_79000_0","video29","Exploring World Art","person","","",79000
"video29_79000_1","video29","Exploring World Art","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",79000
"video29_80000_0","video29","Exploring World Art","car","vehicle","",80000
"video29_80000_1","video29","Exploring World Art","cat","pet","",80000
"video29_80000_2","video29","Exploring World Art","monitor","electronics","",80000
"video29_81000_0","video29","Exploring World Art","monitor","electronics","",81000
"video29_81000_1","video29","Exploring World Art","monitor","electronics","",81000
"video29_81000_2","video29","Exploring World Art","monitor","electronics","",81000
"video29_82000_0","video29","Exploring World Art","cat","pet","",82000
"video29_82000_1","video29","Exploring World Art","monitor","electronics","",82000
"video29_82000_2","video29","Exploring World Art","dog","pet","",82000
"video29_84000_0","video29","Exploring World Art","dog","pet","",84000
"video29_85000_0","video29","Exploring World Art","cat","pet","",85000
